seq.id	Class	Species	alignment.start	alignment.end	envelope.start	envelope.end	LGIC.Family	hmm.acc	hmm.name	type	hmm.start	hmm.end	hmm.length	bit.score	E.value	significance	clan
SPER_0003667301-mRNA-1	Cestoda	Spirometra_erinaceieuropaei	26	139	18	140	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	90	211	217	88.4	2.50E-28	1	No_clan
SPER_0003695301-mRNA-1	Cestoda	Spirometra_erinaceieuropaei	6	141	5	141	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	87	217	217	103.3	7.30E-33	1	No_clan
SPER_0003695301-mRNA-1	Cestoda	Spirometra_erinaceieuropaei	148	178	148	178	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	31	238	28.4	9.40E-10	0	No_clan
SPER_0003707201-mRNA-1	Cestoda	Spirometra_erinaceieuropaei	66	171	57	172	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	53	153	217	96.8	7.10E-31	1	No_clan
SPER_0003804001-mRNA-1	Cestoda	Spirometra_erinaceieuropaei	40	102	40	104	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	63	238	47.2	1.70E-15	1	No_clan
SPER_0003813301-mRNA-1	Cestoda	Spirometra_erinaceieuropaei	30	210	29	216	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	178	217	155.1	1.10E-48	1	No_clan
SPER_0003962601-mRNA-1	Cestoda	Spirometra_erinaceieuropaei	59	202	58	202	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	115	115	100.4	4.10E-32	1	CL0177
SPER_0003962601-mRNA-1	Cestoda	Spirometra_erinaceieuropaei	217	279	216	287	iGluR family	PF00060.29	Lig_chan	Family	2	62	149	36.6	2.20E-12	1	CL0030
SROB_0000129601-mRNA-1	Trematoda	Schistosoma_rodhaini	299	438	64	439	Cys-loop family	PF02932.19	Neur_chan_memb	Family	93	237	238	26.4	3.80E-09	0	No_clan
SROB_0000129901-mRNA-1	Trematoda	Schistosoma_rodhaini	39	244	38	245	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	162.1	7.40E-51	1	No_clan
SROB_0000129901-mRNA-1	Trematoda	Schistosoma_rodhaini	252	418	252	502	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	167	238	142	1.90E-44	1	No_clan
SROB_0000129901-mRNA-1	Trematoda	Schistosoma_rodhaini	633	699	604	700	Cys-loop family	PF02932.19	Neur_chan_memb	Family	177	237	238	33.8	2.10E-11	1	No_clan
SROB_0000150001-mRNA-1	Trematoda	Schistosoma_rodhaini	2	143	1	155	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	55	198	217	96.5	8.70E-31	1	No_clan
SROB_0000164601-mRNA-1	Trematoda	Schistosoma_rodhaini	12	70	12	70	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	59	238	84.3	8.20E-27	1	No_clan
SROB_0000164701-mRNA-1	Trematoda	Schistosoma_rodhaini	2	106	1	111	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	52	157	217	132.2	1.10E-41	1	No_clan
SROB_0000164801-mRNA-1	Trematoda	Schistosoma_rodhaini	71	110	71	113	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	40	217	17.8	1.00E-06	0	No_clan
SROB_0000190501-mRNA-1	Trematoda	Schistosoma_rodhaini	13	224	13	224	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	217	217	210.3	1.30E-65	1	No_clan
SROB_0000190501-mRNA-1	Trematoda	Schistosoma_rodhaini	231	273	231	296	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	43	238	25	1.10E-08	0	No_clan
SROB_0000267301-mRNA-1	Trematoda	Schistosoma_rodhaini	50	259	30	259	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	15	217	217	123.5	4.70E-39	1	No_clan
SROB_0000267301-mRNA-1	Trematoda	Schistosoma_rodhaini	266	517	266	523	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	232	238	65.2	5.70E-21	1	No_clan
SROB_0000290801-mRNA-1	Trematoda	Schistosoma_rodhaini	1	176	1	214	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	9	184	217	173	3.50E-54	1	No_clan
SROB_0000290801-mRNA-1	Trematoda	Schistosoma_rodhaini	221	321	221	362	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	101	238	95.4	3.20E-30	1	No_clan
SROB_0000295301-mRNA-1	Trematoda	Schistosoma_rodhaini	64	578	64	578	ASIC family	PF00858.27	ASC	Family	1	445	445	175.7	1.00E-54	1	No_clan
SROB_0000299301-mRNA-1	Trematoda	Schistosoma_rodhaini	27	180	27	183	ASIC family	PF00858.27	ASC	Family	1	157	445	59.8	1.50E-19	1	No_clan
SROB_0000299601-mRNA-1	Trematoda	Schistosoma_rodhaini	52	569	51	569	ASIC family	PF00858.27	ASC	Family	2	445	445	173.7	4.00E-54	1	No_clan
SROB_0000324201-mRNA-1	Trematoda	Schistosoma_rodhaini	49	132	48	197	ASIC family	PF00858.27	ASC	Family	2	88	445	50.4	1.10E-16	1	No_clan
SROB_0000338801-mRNA-1	Trematoda	Schistosoma_rodhaini	81	286	46	287	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	20	216	217	135.1	1.30E-42	1	No_clan
SROB_0000338801-mRNA-1	Trematoda	Schistosoma_rodhaini	295	393	294	480	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	101	238	70.8	1.10E-22	1	No_clan
SROB_0000339901-mRNA-1	Trematoda	Schistosoma_rodhaini	110	336	3	343	ASIC family	PF00858.27	ASC	Family	69	257	445	36.4	1.90E-12	1	No_clan
SROB_0000398301-mRNA-1	Trematoda	Schistosoma_rodhaini	39	177	38	178	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	138	217	132	1.20E-41	1	No_clan
SROB_0000398401-mRNA-1	Trematoda	Schistosoma_rodhaini	75	216	64	256	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	17	159	217	145.2	1.10E-45	1	No_clan
SROB_0000398401-mRNA-1	Trematoda	Schistosoma_rodhaini	270	330	270	336	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	61	238	51.5	8.60E-17	1	No_clan
SROB_0000398401-mRNA-1	Trematoda	Schistosoma_rodhaini	388	454	332	461	Cys-loop family	PF02932.19	Neur_chan_memb	Family	177	232	238	12	9.90E-05	0	No_clan
SROB_0000412601-mRNA-1	Trematoda	Schistosoma_rodhaini	48	219	40	220	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	43	216	217	129	9.90E-41	1	No_clan
SROB_0000412601-mRNA-1	Trematoda	Schistosoma_rodhaini	227	474	227	474	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	238	238	86.2	2.20E-27	1	No_clan
SROB_0000431101-mRNA-1	Trematoda	Schistosoma_rodhaini	68	302	63	302	ASIC family	PF00858.27	ASC	Family	296	445	445	63.9	8.50E-21	1	No_clan
SROB_0000464001-mRNA-1	Trematoda	Schistosoma_rodhaini	1	114	1	130	iGluR family	PF00060.29	Lig_chan	Family	4	117	149	152.8	3.60E-48	1	CL0030
SROB_0000475501-mRNA-1	Trematoda	Schistosoma_rodhaini	3	214	2	215	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	155.4	8.60E-49	1	No_clan
SROB_0000475501-mRNA-1	Trematoda	Schistosoma_rodhaini	222	371	222	394	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	149	238	87.5	8.20E-28	1	No_clan
SROB_0000475501-mRNA-1	Trematoda	Schistosoma_rodhaini	378	419	366	419	Cys-loop family	PF02932.19	Neur_chan_memb	Family	197	238	238	13.9	2.60E-05	0	No_clan
SROB_0000479401-mRNA-1	Trematoda	Schistosoma_rodhaini	46	154	46	160	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	98	217	83.8	6.60E-27	1	No_clan
SROB_0000531601-mRNA-1	Trematoda	Schistosoma_rodhaini	35	376	19	376	ASIC family	PF00858.27	ASC	Family	163	445	445	133.9	4.90E-42	1	No_clan
SROB_0000558601-mRNA-1	Trematoda	Schistosoma_rodhaini	32	160	11	162	ASIC family	PF00858.27	ASC	Family	171	295	445	56.8	1.20E-18	1	No_clan
SROB_0000643001-mRNA-1	Trematoda	Schistosoma_rodhaini	106	192	105	193	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	84	217	57.8	6.20E-19	1	No_clan
SROB_0000643001-mRNA-1	Trematoda	Schistosoma_rodhaini	254	301	244	315	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	123	171	217	41.9	4.50E-14	1	No_clan
SROB_0000793401-mRNA-1	Trematoda	Schistosoma_rodhaini	31	351	7	351	ASIC family	PF00858.27	ASC	Family	213	445	445	66.5	1.40E-21	1	No_clan
SROB_0000804701-mRNA-1	Trematoda	Schistosoma_rodhaini	113	172	105	173	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	91	150	217	64.1	7.20E-21	1	No_clan
SROB_0000862401-mRNA-1	Trematoda	Schistosoma_rodhaini	67	220	63	221	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	55	216	217	170.2	2.40E-53	1	No_clan
SROB_0000862401-mRNA-1	Trematoda	Schistosoma_rodhaini	228	256	228	261	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	29	238	25.7	6.50E-09	0	No_clan
SROB_0000862401-mRNA-1	Trematoda	Schistosoma_rodhaini	256	457	254	488	Cys-loop family	PF02932.19	Neur_chan_memb	Family	58	186	238	14.3	1.90E-05	0	No_clan
SROB_0000862401-mRNA-1	Trematoda	Schistosoma_rodhaini	584	650	531	651	Cys-loop family	PF02932.19	Neur_chan_memb	Family	177	237	238	16.7	3.70E-06	0	No_clan
SROB_0000876901-mRNA-1	Trematoda	Schistosoma_rodhaini	5	115	1	122	ASIC family	PF00858.27	ASC	Family	55	183	445	42.7	2.20E-14	1	No_clan
SROB_0000879301-mRNA-1	Trematoda	Schistosoma_rodhaini	19	523	19	523	ASIC family	PF00858.27	ASC	Family	1	445	445	168.5	1.50E-52	1	No_clan
SROB_0001021401-mRNA-1	Trematoda	Schistosoma_rodhaini	27	232	24	236	Cys-loop family	PF02932.19	Neur_chan_memb	Family	60	233	238	30.7	1.90E-10	0	No_clan
SROB_0001074101-mRNA-1	Trematoda	Schistosoma_rodhaini	252	386	208	387	ASIC family	PF00858.27	ASC	Family	282	444	445	16.2	2.40E-06	0	No_clan
SROB_0001192901-mRNA-1	Trematoda	Schistosoma_rodhaini	21	97	19	104	Cys-loop family	PF02932.19	Neur_chan_memb	Family	30	106	238	50.9	1.30E-16	1	No_clan
SROB_0001268001-mRNA-1	Trematoda	Schistosoma_rodhaini	53	216	6	219	Cys-loop family	PF02932.19	Neur_chan_memb	Family	86	234	238	28.5	8.80E-10	0	No_clan
SROB_0001318301-mRNA-1	Trematoda	Schistosoma_rodhaini	57	129	49	215	ASIC family	PF00858.27	ASC	Family	14	84	445	33.4	1.50E-11	1	No_clan
SROB_0001329601-mRNA-1	Trematoda	Schistosoma_rodhaini	33	361	33	512	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	123	238	57	1.70E-18	1	No_clan
SROB_0001412901-mRNA-1	Trematoda	Schistosoma_rodhaini	116	167	70	167	ASIC family	PF00858.27	ASC	Family	393	445	445	22.4	3.10E-08	0	No_clan
SROB_0001442101-mRNA-1	Trematoda	Schistosoma_rodhaini	122	279	122	283	ASIC family	PF00858.27	ASC	Family	1	161	445	73.6	9.50E-24	1	No_clan
SROB_0001563001-mRNA-1	Trematoda	Schistosoma_rodhaini	61	564	61	564	ASIC family	PF00858.27	ASC	Family	1	445	445	135.3	1.80E-42	1	No_clan
SROB_0001568101-mRNA-1	Trematoda	Schistosoma_rodhaini	91	153	91	157	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	51	217	22.2	4.80E-08	0	No_clan
SROB_0001609501-mRNA-1	Trematoda	Schistosoma_rodhaini	2	155	1	158	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	59	214	217	75.8	1.90E-24	1	No_clan
SROB_0001619801-mRNA-1	Trematoda	Schistosoma_rodhaini	4	309	1	309	ASIC family	PF00858.27	ASC	Family	221	445	445	122.6	1.20E-38	1	No_clan
SROB_0001678201-mRNA-1	Trematoda	Schistosoma_rodhaini	69	120	69	123	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	49	217	28.8	4.30E-10	1	No_clan
SROB_0001693301-mRNA-1	Trematoda	Schistosoma_rodhaini	91	119	91	121	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	29	238	33.3	3.00E-11	0	No_clan
SROB_0001933801-mRNA-1	Trematoda	Schistosoma_rodhaini	131	210	131	213	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	1	77	115	66.3	1.50E-21	1	CL0177
SROB_0001938101-mRNA-1	Trematoda	Schistosoma_rodhaini	18	75	11	75	ASIC family	PF00858.27	ASC	Family	15	71	445	25.7	3.30E-09	1	No_clan
SROB_0001946801-mRNA-1	Trematoda	Schistosoma_rodhaini	37	86	4	92	ASIC family	PF00858.27	ASC	Family	132	182	445	28.2	5.60E-10	1	No_clan
SROB_0001967801-mRNA-1	Trematoda	Schistosoma_rodhaini	171	264	49	268	Cys-loop family	PF02932.19	Neur_chan_memb	Family	141	233	238	25.1	9.80E-09	0	No_clan
SROB_0002100601-mRNA-1	Trematoda	Schistosoma_rodhaini	143	335	141	350	ASIC family	PF00858.27	ASC	Family	11	207	445	64.1	7.20E-21	1	No_clan
SROB_0002314101-mRNA-1	Trematoda	Schistosoma_rodhaini	245	419	63	419	Cys-loop family	PF02932.19	Neur_chan_memb	Family	122	238	238	31.3	1.20E-10	0	No_clan
SSLN_0000121301-mRNA-1	Cestoda	Schistocephalus_solidus	3	158	1	194	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	25	177	217	124.2	3.00E-39	1	No_clan
SSLN_0000121301-mRNA-1	Cestoda	Schistocephalus_solidus	213	294	212	342	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	83	238	44.5	1.20E-14	1	No_clan
SSLN_0000121301-mRNA-1	Cestoda	Schistocephalus_solidus	348	377	329	377	Cys-loop family	PF02932.19	Neur_chan_memb	Family	209	238	238	11.1	0.00018	0	No_clan
SSLN_0000213901-mRNA-1	Cestoda	Schistocephalus_solidus	80	556	80	559	ASIC family	PF00858.27	ASC	Family	1	442	445	184.3	2.40E-57	1	No_clan
SSLN_0000219001-mRNA-1	Cestoda	Schistocephalus_solidus	44	98	21	128	ASIC family	PF00858.27	ASC	Family	21	72	445	18.1	6.50E-07	0	No_clan
SSLN_0000219001-mRNA-1	Cestoda	Schistocephalus_solidus	213	423	155	424	ASIC family	PF00858.27	ASC	Family	222	444	445	42.3	3.00E-14	1	No_clan
SSLN_0000224901-mRNA-1	Cestoda	Schistocephalus_solidus	73	594	73	594	ASIC family	PF00858.27	ASC	Family	1	445	445	174	3.20E-54	1	No_clan
SSLN_0000270501-mRNA-1	Cestoda	Schistocephalus_solidus	17	208	15	208	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	217	217	176.6	2.80E-55	1	No_clan
SSLN_0000270501-mRNA-1	Cestoda	Schistocephalus_solidus	215	361	215	553	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	152	238	155.7	1.20E-48	1	No_clan
SSLN_0000322901-mRNA-1	Cestoda	Schistocephalus_solidus	44	137	39	176	ASIC family	PF00858.27	ASC	Family	8	104	445	50.5	9.80E-17	1	No_clan
SSLN_0000323401-mRNA-1	Cestoda	Schistocephalus_solidus	15	234	3	239	ASIC family	PF00858.27	ASC	Family	282	440	445	63.5	1.10E-20	1	No_clan
SSLN_0000371201-mRNA-1	Cestoda	Schistocephalus_solidus	40	610	40	611	ASIC family	PF00858.27	ASC	Family	1	444	445	168.8	1.20E-52	1	No_clan
SSLN_0000482301-mRNA-1	Cestoda	Schistocephalus_solidus	214	347	202	348	ASIC family	PF00858.27	ASC	Family	283	444	445	40.6	9.90E-14	1	No_clan
SSLN_0000497001-mRNA-1	Cestoda	Schistocephalus_solidus	2	124	1	158	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	73	202	217	123.9	3.50E-39	1	No_clan
SSLN_0000497001-mRNA-1	Cestoda	Schistocephalus_solidus	165	281	165	295	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	117	238	142.2	1.70E-44	1	No_clan
SSLN_0000522301-mRNA-1	Cestoda	Schistocephalus_solidus	2	140	1	140	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	88	217	217	117	4.70E-37	1	No_clan
SSLN_0000522301-mRNA-1	Cestoda	Schistocephalus_solidus	147	262	147	291	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	116	238	142.3	1.50E-44	1	No_clan
SSLN_0000522301-mRNA-1	Cestoda	Schistocephalus_solidus	303	350	273	356	Cys-loop family	PF02932.19	Neur_chan_memb	Family	180	227	238	28.9	7.00E-10	0	No_clan
SSLN_0000564001-mRNA-1	Cestoda	Schistocephalus_solidus	54	234	51	234	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	41	217	217	178.4	7.80E-56	1	No_clan
SSLN_0000564001-mRNA-1	Cestoda	Schistocephalus_solidus	241	384	241	413	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	137	238	138.1	2.90E-43	1	No_clan
SSLN_0000626301-mRNA-1	Cestoda	Schistocephalus_solidus	83	295	82	296	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	166	4.90E-52	1	No_clan
SSLN_0000626301-mRNA-1	Cestoda	Schistocephalus_solidus	303	423	303	460	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	122	238	81.7	4.90E-26	1	No_clan
SSLN_0000626301-mRNA-1	Cestoda	Schistocephalus_solidus	455	489	442	489	Cys-loop family	PF02932.19	Neur_chan_memb	Family	203	238	238	12.5	6.70E-05	0	No_clan
SSLN_0000683101-mRNA-1	Cestoda	Schistocephalus_solidus	138	349	136	350	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	216	217	164	1.90E-51	1	No_clan
SSLN_0000683101-mRNA-1	Cestoda	Schistocephalus_solidus	357	496	357	519	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	140	238	82.5	2.90E-26	1	No_clan
SSLN_0000686801-mRNA-1	Cestoda	Schistocephalus_solidus	31	243	30	244	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	159.6	4.40E-50	1	No_clan
SSLN_0000686801-mRNA-1	Cestoda	Schistocephalus_solidus	251	494	251	494	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	238	238	80.7	1.00E-25	1	No_clan
SSLN_0000686901-mRNA-1	Cestoda	Schistocephalus_solidus	43	255	42	256	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	160.3	2.70E-50	1	No_clan
SSLN_0000686901-mRNA-1	Cestoda	Schistocephalus_solidus	263	517	263	517	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	238	238	79.6	2.30E-25	1	No_clan
SSLN_0000694801-mRNA-1	Cestoda	Schistocephalus_solidus	41	389	41	414	ASIC family	PF00858.27	ASC	Family	1	327	445	127.6	3.90E-40	1	No_clan
SSLN_0000694901-mRNA-1	Cestoda	Schistocephalus_solidus	34	105	7	106	ASIC family	PF00858.27	ASC	Family	379	444	445	28.5	4.60E-10	1	No_clan
SSLN_0000696601-mRNA-1	Cestoda	Schistocephalus_solidus	1	59	1	63	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	5	51	217	18.7	5.40E-07	0	No_clan
SSLN_0000696601-mRNA-1	Cestoda	Schistocephalus_solidus	115	269	92	269	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	55	217	217	158.1	1.20E-49	1	No_clan
SSLN_0000696601-mRNA-1	Cestoda	Schistocephalus_solidus	276	334	276	334	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	59	238	39.3	4.50E-13	1	No_clan
SSLN_0000777501-mRNA-1	Cestoda	Schistocephalus_solidus	157	375	29	375	Cys-loop family	PF02932.19	Neur_chan_memb	Family	84	238	238	25.1	9.80E-09	0	No_clan
SSLN_0000856601-mRNA-1	Cestoda	Schistocephalus_solidus	198	258	13	263	Cys-loop family	PF02932.19	Neur_chan_memb	Family	177	231	238	21.3	1.40E-07	0	No_clan
SSLN_0001003501-mRNA-1	Cestoda	Schistocephalus_solidus	228	371	227	371	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	115	115	95	1.90E-30	1	CL0177
SSLN_0001003501-mRNA-1	Cestoda	Schistocephalus_solidus	386	659	385	659	iGluR family	PF00060.29	Lig_chan	Family	2	149	149	138.5	9.00E-44	1	CL0030
SSLN_0001018201-mRNA-1	Cestoda	Schistocephalus_solidus	84	296	83	297	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	157	2.70E-49	1	No_clan
SSLN_0001018201-mRNA-1	Cestoda	Schistocephalus_solidus	304	406	304	429	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	104	238	70.9	9.90E-23	1	No_clan
SSLN_0001018201-mRNA-1	Cestoda	Schistocephalus_solidus	450	495	425	495	Cys-loop family	PF02932.19	Neur_chan_memb	Family	192	238	238	17	2.80E-06	0	No_clan
SSLN_0001085601-mRNA-1	Cestoda	Schistocephalus_solidus	56	239	50	239	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	38	217	217	183.1	2.80E-57	1	No_clan
SSLN_0001085601-mRNA-1	Cestoda	Schistocephalus_solidus	246	360	246	381	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	115	238	137.6	4.10E-43	1	No_clan
SSLN_0001133301-mRNA-1	Cestoda	Schistocephalus_solidus	23	233	21	235	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	3	215	217	149.9	3.90E-47	1	No_clan
SSLN_0001133301-mRNA-1	Cestoda	Schistocephalus_solidus	243	373	242	390	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	132	238	77.8	7.60E-25	1	No_clan
SSLN_0001133301-mRNA-1	Cestoda	Schistocephalus_solidus	392	414	375	414	Cys-loop family	PF02932.19	Neur_chan_memb	Family	216	238	238	12.2	8.40E-05	0	No_clan
SSLN_0001153901-mRNA-1	Cestoda	Schistocephalus_solidus	1	203	1	209	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	4	211	217	190.8	1.20E-59	1	No_clan
SSLN_0001153901-mRNA-1	Cestoda	Schistocephalus_solidus	282	307	282	310	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	26	238	18.4	1.10E-06	0	No_clan
SSLN_0001205601-mRNA-1	Cestoda	Schistocephalus_solidus	3	306	1	308	Cys-loop family	PF02932.19	Neur_chan_memb	Family	65	236	238	36.6	3.00E-12	1	No_clan
SSLN_0001416901-mRNA-1	Cestoda	Schistocephalus_solidus	30	552	30	552	ASIC family	PF00858.27	ASC	Family	1	445	445	182.8	6.90E-57	1	No_clan
SSLN_0001494501-mRNA-1	Cestoda	Schistocephalus_solidus	95	278	94	288	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	181	217	154	2.20E-48	1	No_clan
SSLN_0001534401-mRNA-1	Cestoda	Schistocephalus_solidus	54	151	51	159	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	5	106	115	14.3	2.00E-05	0	CL0177
SSLN_0001534401-mRNA-1	Cestoda	Schistocephalus_solidus	233	327	230	368	iGluR family	PF00060.29	Lig_chan	Family	4	110	149	41.2	8.40E-14	1	CL0030
SSLN_0001594501-mRNA-1	Cestoda	Schistocephalus_solidus	1	80	1	81	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	139	216	217	40.5	1.20E-13	1	No_clan
SSLN_0001594501-mRNA-1	Cestoda	Schistocephalus_solidus	88	280	88	317	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	189	238	140.8	4.50E-44	1	No_clan
SSLN_0001668201-mRNA-1	Cestoda	Schistocephalus_solidus	11	522	11	522	ASIC family	PF00858.27	ASC	Family	1	445	445	187	3.60E-58	1	No_clan
SSLN_0001723901-mRNA-1	Cestoda	Schistocephalus_solidus	25	159	19	192	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	52	188	217	119.6	7.60E-38	1	No_clan
SSLN_0001723901-mRNA-1	Cestoda	Schistocephalus_solidus	215	314	215	322	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	100	238	65	6.50E-21	1	No_clan
SSLN_0001963301-mRNA-1	Cestoda	Schistocephalus_solidus	98	172	95	192	ASIC family	PF00858.27	ASC	Family	4	76	445	28.5	4.40E-10	1	No_clan
SSLN_0001976001-mRNA-1	Cestoda	Schistocephalus_solidus	53	205	43	244	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	24	173	217	117	4.60E-37	1	No_clan
SSLN_0001976001-mRNA-1	Cestoda	Schistocephalus_solidus	264	344	263	388	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	82	238	44	1.70E-14	1	No_clan
SSLN_0001976001-mRNA-1	Cestoda	Schistocephalus_solidus	404	428	395	428	Cys-loop family	PF02932.19	Neur_chan_memb	Family	214	238	238	11.8	0.00011	0	No_clan
SSLN_0002023501-mRNA-1	Cestoda	Schistocephalus_solidus	79	154	52	154	Cys-loop family	PF02932.19	Neur_chan_memb	Family	162	238	238	44.3	1.30E-14	1	No_clan
T265_00747	Trematoda	Opisthorchis_viverrini	79	117	72	118	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	76	114	115	41.2	9.20E-14	1	CL0177
T265_00747	Trematoda	Opisthorchis_viverrini	131	315	130	322	iGluR family	PF00060.29	Lig_chan	Family	2	123	149	167	1.50E-52	1	CL0030
T265_01528	Trematoda	Opisthorchis_viverrini	62	576	62	576	ASIC family	PF00858.27	ASC	Family	1	445	445	180.7	2.90E-56	1	No_clan
T265_01690	Trematoda	Opisthorchis_viverrini	33	550	33	550	ASIC family	PF00858.27	ASC	Family	1	445	445	178.9	1.00E-55	1	No_clan
T265_01743	Trematoda	Opisthorchis_viverrini	118	703	107	756	ASIC family	PF00858.27	ASC	Family	27	366	445	57	1.00E-18	1	No_clan
T265_02251	Trematoda	Opisthorchis_viverrini	14	558	12	558	ASIC family	PF00858.27	ASC	Family	3	445	445	166.4	6.70E-52	1	No_clan
T265_02533	Trematoda	Opisthorchis_viverrini	3	475	1	475	ASIC family	PF00858.27	ASC	Family	34	445	445	140.3	5.50E-44	1	No_clan
T265_03214	Trematoda	Opisthorchis_viverrini	1	456	1	457	Cys-loop family	PF02932.19	Neur_chan_memb	Family	65	237	238	25.5	7.50E-09	0	No_clan
T265_03675	Trematoda	Opisthorchis_viverrini	325	458	278	459	ASIC family	PF00858.27	ASC	Family	283	444	445	33.5	1.40E-11	1	No_clan
T265_03886	Trematoda	Opisthorchis_viverrini	111	322	110	324	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	215	217	152.9	4.90E-48	1	No_clan
T265_03886	Trematoda	Opisthorchis_viverrini	331	506	331	560	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	173	238	71.2	8.10E-23	1	No_clan
T265_03886	Trematoda	Opisthorchis_viverrini	666	696	647	696	Cys-loop family	PF02932.19	Neur_chan_memb	Family	208	238	238	12.3	8.10E-05	0	No_clan
T265_04919	Trematoda	Opisthorchis_viverrini	10	340	4	340	ASIC family	PF00858.27	ASC	Family	172	445	445	129.9	7.80E-41	1	No_clan
T265_04920	Trematoda	Opisthorchis_viverrini	70	212	70	234	ASIC family	PF00858.27	ASC	Family	1	156	445	65.4	2.90E-21	1	No_clan
T265_05530	Trematoda	Opisthorchis_viverrini	52	112	48	129	ASIC family	PF00858.27	ASC	Family	13	72	445	20.6	1.10E-07	0	No_clan
