"ID"	"Match_Metazoa_evalue"	"Match_Protostomia_evalue"	"Match_Spiralia_evalue"	"Match_Lophotrochozoa_evalue"	"Match_Platyhelminthes_evalue"	"Match_Neodermata_evalue"	"Class"	"Species"	"hmm.acc"	"hmm.name"	"bit.score"	"E.value"	"Entry"	"Reviewed"	"Entry.Name"	"Protein.names"	"Gene.Names"	"Organism"	"Length"	"Protein.families"	"Subcellular.location..CC."	"Pfam"	"Gene.Ontology..biological.process."	"Gene.Ontology..cellular.component."	"Gene.Ontology..molecular.function."	"Gene.Ontology.IDs"	"LGIC.Family"	"Class.LGIC"
"SMRZ_0000801101-mRNA-1"	1.02e-19	2.35e-21	1.51e-20	1.57e-22	4.22e-53	7.64e-47	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	83.8	6.6e-27	"A0A183LW35"	"unreviewed"	"A0A183LW35_9TREM"	"Neur_chan_LBD domain-containing protein"	""	"Schistosoma margrebowiei"	112	""	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}."	"PF02931;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0000878401-mRNA-1"	2.26e-18	3.44e-15	1.28e-14	2.69e-30	1.53e-143	3.73e-212	"Trematoda"	"Schistosoma_margrebowiei"	"PF00858.27"	"ASC"	164.4	2.7e-51	"A0A183LYA8"	"unreviewed"	"A0A183LYA8_9TREM"	"Amiloride-sensitive sodium channel"	"SMRZ_LOCUS8783"	"Schistosoma margrebowiei"	759	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMRZ_0000895301-mRNA-1"	NA	NA	NA	8.18e-05	3.29e-17	5.58e-12	"Trematoda"	"Schistosoma_margrebowiei"	"PF02932.19"	"Neur_chan_memb"	23.1	4e-08	"A0A183LYS7"	"unreviewed"	"A0A183LYS7_9TREM"	"Uncharacterized protein"	"SMRZ_LOCUS8952"	"Schistosoma margrebowiei"	172	""	""	""	"ion transport [GO:0006811]"	"integral component of membrane [GO:0016021]"	""	"GO:0006811; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0000960301-mRNA-1"	2.14e-35	1.2e-38	1.15e-38	2.41e-40	1.08e-66	5.83e-70	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	157	2.8e-49	"A0A183M0M7"	"unreviewed"	"A0A183M0M7_9TREM"	"Neur_chan_LBD domain-containing protein"	"SMRZ_LOCUS9602"	"Schistosoma margrebowiei"	302	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0000971901-mRNA-1"	NA	0.000146	1.05e-06	1.94e-08	8.2e-12	2.31e-16	"Trematoda"	"Schistosoma_margrebowiei"	"PF02932.19"	"Neur_chan_memb"	25.4	7.7e-09	"A0A183M0Z3"	"unreviewed"	"A0A183M0Z3_9TREM"	"Neur_chan_memb domain-containing protein"	"SMRZ_LOCUS9718"	"Schistosoma margrebowiei"	324	""	""	""	"ion transport [GO:0006811]"	"integral component of membrane [GO:0016021]"	""	"GO:0006811; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0000972101-mRNA-1"	1.85e-31	1.29e-34	6.42e-42	6.41e-48	9.09e-52	4.96e-42	"Trematoda"	"Schistosoma_margrebowiei"	"PF02932.19"	"Neur_chan_memb"	82.1	3.9e-26	"A0A183M0Z5"	"unreviewed"	"A0A183M0Z5_9TREM"	"Neur_chan_memb domain-containing protein"	"SMRZ_LOCUS9720"	"Schistosoma margrebowiei"	119	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02932;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001033201-mRNA-1"	1.02e-07	NA	NA	2.78e-05	1.72e-11	3.95e-13	"Trematoda"	"Schistosoma_margrebowiei"	"PF00858.27"	"ASC"	33.4	1.5e-11	"A0A183M2Q6"	"unreviewed"	"A0A183M2Q6_9TREM"	"SUN domain-containing protein"	"SMRZ_LOCUS10331"	"Schistosoma margrebowiei"	173	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMRZ_0001083901-mRNA-1"	NA	NA	NA	0.00049	1.66e-06	NA	"Trematoda"	"Schistosoma_margrebowiei"	"PF02932.19"	"Neur_chan_memb"	16.7	3.7e-06	"A0A183M463"	"unreviewed"	"A0A183M463_9TREM"	"Neur_chan_memb domain-containing protein"	"SMRZ_LOCUS10838"	"Schistosoma margrebowiei"	193	""	""	""	"ion transport [GO:0006811]"	"integral component of membrane [GO:0016021]"	""	"GO:0006811; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001099201-mRNA-1"	0.000677	0.000208	0.000227	5.08e-10	6.1e-61	1.16e-58	"Trematoda"	"Schistosoma_margrebowiei"	"PF00858.27"	"ASC"	55.9	2.2e-18	"A0A183JYJ5"	"unreviewed"	"A0A183JYJ5_9TREM"	"PAZ domain-containing protein"	"SCUD_LOCUS7801"	"Schistosoma curassoni"	144	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMRZ_0001156601-mRNA-1"	8.38e-11	2.77e-06	2.89e-07	5.8e-17	2.06e-118	1.34e-102	"Trematoda"	"Schistosoma_margrebowiei"	"PF00858.27"	"ASC"	132.4	1.4e-41	"A0A183M690"	"unreviewed"	"A0A183M690_9TREM"	"Amiloride-sensitive sodium channel"	"SMRZ_LOCUS11566"	"Schistosoma margrebowiei"	421	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMRZ_0001172101-mRNA-1"	1.69e-27	7.5e-41	6.62e-44	4.57e-45	4.05e-53	1.27e-45	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	92.4	1.6e-29	"A0A183M6P5"	"unreviewed"	"A0A183M6P5_9TREM"	"Neur_chan_LBD domain-containing protein"	"SMRZ_LOCUS11720"	"Schistosoma margrebowiei"	100	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001280501-mRNA-1"	5.86e-68	3.14e-65	8.8e-78	2.29e-72	4.83e-114	9.48e-126	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	128.8	1.1e-40	"A0A183M9S9"	"unreviewed"	"A0A183M9S9_9TREM"	"Uncharacterized protein"	"SMRZ_LOCUS12804"	"Schistosoma margrebowiei"	512	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;PF02932;"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0005886; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001295501-mRNA-1"	NA	NA	NA	NA	1.18e-34	5.73e-59	"Trematoda"	"Schistosoma_margrebowiei"	"PF00858.27"	"ASC"	33.2	1.8e-11	"A0A183MA79"	"unreviewed"	"A0A183MA79_9TREM"	"Amiloride-sensitive sodium channel"	"SMRZ_LOCUS12954"	"Schistosoma margrebowiei"	197	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMRZ_0001322801-mRNA-1"	0.000674	NA	7e-06	6.25e-10	7.4e-27	3.61e-25	"Trematoda"	"Schistosoma_margrebowiei"	"PF02932.19"	"Neur_chan_memb"	24.2	1.9e-08	"A0A183MB02"	"unreviewed"	"A0A183MB02_9TREM"	"Neur_chan_memb domain-containing protein"	"SMRZ_LOCUS13227"	"Schistosoma margrebowiei"	206	""	""	""	"ion transport [GO:0006811]"	"integral component of membrane [GO:0016021]"	""	"GO:0006811; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001344001-mRNA-1"	2.2e-23	6.79e-24	1.54e-30	6.74e-34	2.01e-45	5.16e-51	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	100.6	5e-32	"A0A183MBL4"	"unreviewed"	"A0A183MBL4_9TREM"	"Neur_chan_LBD domain-containing protein"	"SMRZ_LOCUS13439"	"Schistosoma margrebowiei"	134	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001596201-mRNA-1"	2.09e-70	1.52e-75	6.09e-61	1.47e-73	1.12e-84	1.25e-80	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	172	6.8e-54	"A0A183MIT6"	"unreviewed"	"A0A183MIT6_9TREM"	"Neuronal acetylcholine receptor subunit alpha-7"	"SMRZ_LOCUS15961"	"Schistosoma margrebowiei"	690	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}."	"PF02931;PF02932;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001596301-mRNA-1"	1.73e-102	9.13e-116	9.31e-89	6.13e-116	4.85e-141	7.99e-136	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	209.9	1.8e-65	"A0A183MIT7"	"unreviewed"	"A0A183MIT7_9TREM"	"Uncharacterized protein"	"SMRZ_LOCUS15962"	"Schistosoma margrebowiei"	701	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}."	"PF02931;PF02932;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001609101-mRNA-1"	NA	NA	NA	NA	6.51e-66	4.36e-105	"Trematoda"	"Schistosoma_margrebowiei"	"PF00858.27"	"ASC"	59	2.6e-19	"A0A183MJ65"	"unreviewed"	"A0A183MJ65_9TREM"	"Amiloride-sensitive sodium channel"	"SMRZ_LOCUS16090"	"Schistosoma margrebowiei"	618	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMRZ_0001619401-mRNA-1"	NA	NA	6.31e-07	3.31e-07	1.7e-18	3.87e-26	"Trematoda"	"Schistosoma_margrebowiei"	"PF02932.19"	"Neur_chan_memb"	32.8	4.3e-11	"A0A183MJG8"	"unreviewed"	"A0A183MJG8_9TREM"	"Neur_chan_memb domain-containing protein"	"SMRZ_LOCUS16193"	"Schistosoma margrebowiei"	417	""	""	""	"ion transport [GO:0006811]"	"integral component of membrane [GO:0016021]"	""	"GO:0006811; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001647201-mRNA-1"	2.88e-60	2.4e-62	7.37e-94	2.25e-120	1.52e-193	1.41e-200	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	162.4	6.1e-51	"A0A183MK96"	"unreviewed"	"A0A183MK96_9TREM"	"Uncharacterized protein"	"SMRZ_LOCUS16471"	"Schistosoma margrebowiei"	573	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}."	"PF02931;PF02932;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001690901-mRNA-1"	1.06e-06	0.000336	NA	1.42e-09	8.71e-49	3.13e-38	"Trematoda"	"Schistosoma_margrebowiei"	"PF00858.27"	"ASC"	50.6	8.7e-17	"A0A183MLI3"	"unreviewed"	"A0A183MLI3_9TREM"	"FAD-binding FR-type domain-containing protein"	"SMRZ_LOCUS16908"	"Schistosoma margrebowiei"	191	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMRZ_0001709001-mRNA-1"	9.84e-22	3.96e-19	6.55e-19	7.89e-21	3.73e-61	7.83e-59	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	77.7	4.8e-25	"A0A183MM14"	"unreviewed"	"A0A183MM14_9TREM"	"Neur_chan_LBD domain-containing protein"	"SMRZ_LOCUS17089"	"Schistosoma margrebowiei"	221	""	""	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0001753301-mRNA-1"	0.000225	0.000162	6.68e-09	1.86e-08	2.95e-44	2.87e-57	"Trematoda"	"Schistosoma_margrebowiei"	"PF00858.27"	"ASC"	76.3	1.4e-24	"A0A183MNA7"	"unreviewed"	"A0A183MNA7_9TREM"	"Amiloride-sensitive sodium channel subunit alpha"	"SMRZ_LOCUS17532"	"Schistosoma margrebowiei"	288	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMRZ_0001845001-mRNA-1"	1.39e-12	6.36e-13	5.6e-18	5.36e-34	4.84e-130	3.45e-174	"Trematoda"	"Schistosoma_margrebowiei"	"PF00858.27"	"ASC"	171.8	1.5e-53	"A0A183MQX4"	"unreviewed"	"A0A183MQX4_9TREM"	"Amiloride-sensitive sodium channel"	"SMRZ_LOCUS18449"	"Schistosoma margrebowiei"	724	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMRZ_0002038901-mRNA-1"	1.59e-31	1.28e-35	9.83e-44	8.12e-57	3.18e-75	7.45e-80	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	117	4.8e-37	"A0A183MWG3"	"unreviewed"	"A0A183MWG3_9TREM"	"RRM domain-containing protein"	"SMRZ_LOCUS20388"	"Schistosoma margrebowiei"	670	""	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}."	"PF02931;PF00076;"	""	"anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]"	"acetylcholine-gated cation-selective channel activity [GO:0022848]; RNA binding [GO:0003723]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0003723; GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0002043301-mRNA-1"	1.43e-36	3.1e-43	2.19e-48	8.68e-68	3.56e-70	7.35e-78	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	96.4	9.4e-31	"A0A183MWK7"	"unreviewed"	"A0A183MWK7_9TREM"	"Neur_chan_LBD domain-containing protein"	""	"Schistosoma margrebowiei"	567	"Ligand-gated ion channel (TC 1.A.9) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF02931;PF02932;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0002117001-mRNA-1"	2.92e-06	5.22e-05	8.34e-07	3.01e-08	5.88e-13	2.6e-12	"Trematoda"	"Schistosoma_margrebowiei"	"PF02932.19"	"Neur_chan_memb"	29.4	4.6e-10	"A0A183MYP4"	"unreviewed"	"A0A183MYP4_9TREM"	"Ionotropic receptor"	"SMRZ_LOCUS21169"	"Schistosoma margrebowiei"	187	""	""	""	"ion transport [GO:0006811]"	"integral component of membrane [GO:0016021]"	""	"GO:0006811; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMRZ_0002311001-mRNA-1"	3.25e-12	1.11e-11	6.35e-12	3.14e-21	4.1e-25	3.77e-25	"Trematoda"	"Schistosoma_margrebowiei"	"PF02931.26"	"Neur_chan_LBD"	37.6	9.4e-13	"A0A183N484"	"unreviewed"	"A0A183N484_9TREM"	"Neur_chan_LBD domain-containing protein"	"SMRZ_LOCUS23109"	"Schistosoma margrebowiei"	90	""	""	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMTD_0000013601-mRNA-1"	1.09e-22	3.46e-18	2.55e-19	1.11e-21	1.94e-61	5.73e-59	"Trematoda"	"Schistosoma_mattheei"	"PF02931.26"	"Neur_chan_LBD"	77.5	5.8e-25	"A0A183NDF1"	"unreviewed"	"A0A183NDF1_9TREM"	"Neur_chan_LBD domain-containing protein"	"SMTD_LOCUS137"	"Schistosoma mattheei"	222	""	""	"PF02931;"	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMTD_0000026501-mRNA-1"	4.37e-12	1.18e-13	2.29e-17	1.16e-34	3.58e-131	3.44e-175	"Trematoda"	"Schistosoma_mattheei"	"PF00858.27"	"ASC"	174.4	2.5e-54	"A0A183NDT0"	"unreviewed"	"A0A183NDT0_9TREM"	"Amiloride-sensitive sodium channel"	"SMTD_LOCUS266"	"Schistosoma mattheei"	717	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
"SMTD_0000143801-mRNA-1"	6.48e-14	4.04e-18	1.61e-27	4.57e-30	3.57e-35	1.5e-30	"Trematoda"	"Schistosoma_mattheei"	"PF02931.26"	"Neur_chan_LBD"	17.9	9.9e-07	"A0A183NH53"	"unreviewed"	"A0A183NH53_9TREM"	"Transmembrane protein"	"SMTD_LOCUS1439"	"Schistosoma mattheei"	166	""	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	""	""	"integral component of membrane [GO:0016021]"	"extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]"	"GO:0004888; GO:0005230; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMTD_0000341601-mRNA-1"	NA	0.000322	9.94e-07	1.79e-08	1.91e-12	5.65e-18	"Trematoda"	"Schistosoma_mattheei"	"PF02932.19"	"Neur_chan_memb"	34.2	1.7e-11	"A0A183NMT1"	"unreviewed"	"A0A183NMT1_9TREM"	"Neur_chan_memb domain-containing protein"	"SMTD_LOCUS3417"	"Schistosoma mattheei"	315	""	""	"PF02932;"	"ion transport [GO:0006811]"	"integral component of membrane [GO:0016021]"	""	"GO:0006811; GO:0016021"	"Cys-loop family"	"Trematoda-Cys-loop family"
"SMTD_0000392501-mRNA-1"	7.91e-05	0.000127	0.000466	2.3e-09	1.19e-66	4.23e-67	"Trematoda"	"Schistosoma_mattheei"	"PF00858.27"	"ASC"	69	2.4e-22	"A0A183NP90"	"unreviewed"	"A0A183NP90_9TREM"	"Uncharacterized protein"	"SMTD_LOCUS3926"	"Schistosoma mattheei"	254	"Amiloride-sensitive sodium channel (TC 1.A.6) family"	"SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}."	"PF00858;"	""	"integral component of membrane [GO:0016021]"	"sodium channel activity [GO:0005272]"	"GO:0005272; GO:0016021"	"ASIC family"	"Trematoda-ASIC family"
