ID	Match_Metazoa_evalue	Match_Protostomia_evalue	Match_Spiralia_evalue	Match_Lophotrochozoa_evalue	Match_Platyhelminthes_evalue	Match_Neodermata_evalue	Class	Species	hmm.acc	hmm.name	bit.score	E.value	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Protein.families	Subcellular.location..CC.	Pfam	Gene.Ontology..biological.process.	Gene.Ontology..cellular.component.	Gene.Ontology..molecular.function.	Gene.Ontology.IDs	LGIC.Family	Class.LGIC
SMEST069788001	47	47	44	53	189	51	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	44.5	6.90E-15	R7U5D0	unreviewed	R7U5D0_CAPTE	Gamma-aminobutyric acid receptor subunit beta-like	CAPTEDRAFT_216654	Capitella teleta (Polychaete worm)	384	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890]	GO:0004890; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Free-living-Cys-loop family
SMEST069967002	78	77	103	137	308	162	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	200.6	1.20E-62	A0A267GIR5	unreviewed	A0A267GIR5_9PLAT	Nicotinic acetylcholine receptor alpha 5 subunit	BOX15_Mlig028506g1	Macrostomum lignano	666	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Free-living-Cys-loop family
SMEST071005001	64	69	71	71	308	122	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	156.9	2.90E-49	A0A068YF69	unreviewed	A0A068YF69_ECHMU	Glycine receptor subunit alpha 1	EmuJ_001119800	Echinococcus multilocularis (Fox tapeworm)	478	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Free-living-Cys-loop family
SMEST071641001	83	79	114	127	308	155	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	191.3	8.70E-60	A0A267E180	unreviewed	A0A267E180_9PLAT	Acetylcholine receptor subunit alpha-type acr-16	BOX15_Mlig032313g2	Macrostomum lignano	642	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Free-living-Cys-loop family
SMEST071734001	70	48	52	48	308	39	Free-living	Schmidtea_mediterranea	PF00060.29	Lig_chan	75.4	2.50E-24	A0A1I8GVV7	unreviewed	A0A1I8GVV7_9PLAT	PIPK domain-containing protein		Macrostomum lignano	2049			PF00060;PF00497;		integral component of membrane [GO:0016021]	ligand-gated ion channel activity [GO:0015276]	GO:0015276; GO:0016021	iGluR family	Free-living-iGluR family
SMEST072389001	14	15	18	34	308	143	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	205.7	8.10E-64	A0A4E0S2B3	unreviewed	A0A4E0S2B3_FASHE	FMRFamide-activated amiloride-sensitive sodium channel	D915_003455	Fasciola hepatica (Liver fluke)	664	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
SMEST072895001	14	14	17	16	308	124	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	165.5	1.20E-51	A0A7M3R992	unreviewed	A0A7M3R992_SPIER	Hypothetical protein	SERJ2_LOCUS19119	Spirometra erinaceieuropaei (Tapeworm) (Spirometra erinacei)	656	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
SMEST073148001	3	4	NA	6	308	18	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	37.9	6.50E-13	A0A3Q0KSB5	unreviewed	A0A3Q0KSB5_SCHMA	"Acid sensing ion channel 4, pituitary, putative"		Schistosoma mansoni (Blood fluke)	1097					integral component of membrane [GO:0016021]		GO:0016021	ASIC family	Free-living-ASIC family
SMEST073267001	7	12	10	11	308	66	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	141.9	1.80E-44	S5W2R2	unreviewed	S5W2R2_SCHMD	Asic		Schmidtea mediterranea (Freshwater planarian flatworm)	495	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
SMEST073518001	61	58	83	116	308	173	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	177.7	1.30E-55	A0A5K3FBT6	unreviewed	A0A5K3FBT6_MESCO	Neuronal acetylcholine receptor subunit alpha-10		Mesocestoides corti (Flatworm)	583	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Free-living-Cys-loop family
SMEST074769001	12	13	11	16	308	11	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	197.8	2.00E-61	A0A1I8IIE8	unreviewed	A0A1I8IIE8_9PLAT	RRM domain-containing protein		Macrostomum lignano	1186	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;PF15998;PF00076;		integral component of membrane [GO:0016021]	RNA binding [GO:0003723]; sodium channel activity [GO:0005272]	GO:0003723; GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
SMEST075970001	48	46	49	49	308	55	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	118.2	2.00E-37	A0A267F5X6	unreviewed	A0A267F5X6_9PLAT	Glycine receptor subunit alpha-3	BOX15_Mlig015474g1	Macrostomum lignano	544	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Free-living-Cys-loop family
SMEST077022001	NA	NA	NA	NA	175	13	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	45	4.50E-15	A0A8J4SRJ8	unreviewed	A0A8J4SRJ8_9TREM	Amiloride-sensitive sodium channel	PHET_01750	Paragonimus heterotremus	635	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		membrane [GO:0016020]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016020	ASIC family	Free-living-ASIC family
SMEST077022002	NA	NA	11	3	308	39	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	113.1	9.40E-36	A0A504YX87	unreviewed	A0A504YX87_FASGI	Amiloride-sensitive sodium channel	FGIG_01388	Fasciola gigantica (Giant liver fluke)	606	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
SMEST077071002	34	38	32	37	295	135	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	135	1.40E-42	A0A4S2LMG7	unreviewed	A0A4S2LMG7_OPIFE	Neur_chan_LBD domain-containing protein	CRM22_006152	Opisthorchis felineus	503	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Free-living-Cys-loop family
SMEST077704001	77	72	77	77	308	158	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	152.2	8.10E-48	A0A8S9YIM6	unreviewed	A0A8S9YIM6_9TREM	Uncharacterized protein	EG68_11176	Paragonimus skrjabini miyazakii	544								Cys-loop family	Free-living-Cys-loop family
SMEST078360001	12	14	15	30	308	169	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	186.9	3.90E-58	A0A3Q0KSP8	unreviewed	A0A3Q0KSP8_SCHMA	Putative amiloride-sensitive sodium channel		Schistosoma mansoni (Blood fluke)	663	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
SMEST079502001	4	5	7	13	308	11	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	140.2	5.70E-44	A0A1I8I9S9	unreviewed	A0A1I8I9S9_9PLAT	Amiloride-sensitive sodium channel		Macrostomum lignano	804	Amiloride-sensitive sodium channel (TC 1.A.6) family; Unc-93 family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;PF05978;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
SMEST079503001	NA	5	7	8	308	15	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	126.6	8.00E-40	A0A267EAK0	unreviewed	A0A267EAK0_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig003120g1	Macrostomum lignano	554	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
SMEST080891001	38	40	45	65	154	65	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	102.6	1.20E-32	A0A7I8VQN2	unreviewed	A0A7I8VQN2_9ANNE	DgyrCDS7082	DGYR_LOCUS6759	Dimorphilus gyrociliatus	345	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Free-living-Cys-loop family
SMEST080891003	37	40	45	65	154	64	Free-living	Schmidtea_mediterranea	PF02931.26	Neur_chan_LBD	102.6	1.20E-32	A0A7I8VQN2	unreviewed	A0A7I8VQN2_9ANNE	DgyrCDS7082	DGYR_LOCUS6759	Dimorphilus gyrociliatus	345	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Free-living-Cys-loop family
SMEST080892001	5	4	7	17	204	17	Free-living	Schmidtea_mediterranea	PF02932.19	Neur_chan_memb	52.6	4.00E-17	A0A267DBH3	unreviewed	A0A267DBH3_9PLAT	Neur_chan_memb domain-containing protein	BOX15_Mlig005119g1 BOX15_Mlig005119g11	Macrostomum lignano	339			PF02932;		integral component of membrane [GO:0016021]	ion channel activity [GO:0005216]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005216; GO:0016021	Cys-loop family	Free-living-Cys-loop family
SMEST081650001	19	13	15	28	308	137	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	210.3	3.20E-65	A0A094ZK54	unreviewed	A0A094ZK54_SCHHA	FMRFamide-activated amiloride-sensitive sodium channel (Putative amiloride-sensitive sodium channel)	MS3_0015402 MS3_03260	Schistosoma haematobium (Blood fluke)	676	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
SMEST081715001	8	14	11	25	308	124	Free-living	Schmidtea_mediterranea	PF00858.27	ASC	179.3	8.00E-56	A0A8E0S5A2	unreviewed	A0A8E0S5A2_9TREM	FMRFamide-activated amiloride-sensitive sodium channel	FBUS_06597	Fasciolopsis buski	644	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
Smp_012000.1	33	32	32	34	140	124	Trematoda	Schistosoma_mansoni	PF02931.26	Neur_chan_LBD	138.7	1.10E-43	A0A3Q0KCD0	unreviewed	A0A3Q0KCD0_SCHMA	Acetylcholine receptor-related		Schistosoma mansoni (Blood fluke)	905	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
Smp_015630.1	74	66	68	72	162	206	Trematoda	Schistosoma_mansoni	PF02931.26	Neur_chan_LBD	154.5	1.60E-48	A0A3Q0KCN4	unreviewed	A0A3Q0KCN4_SCHMA	Putative cys-loop ligand gated ion channel subunit		Schistosoma mansoni (Blood fluke)	554	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Trematoda-Cys-loop family
Smp_031680.1	104	118	94	117	153	143	Trematoda	Schistosoma_mansoni	PF02931.26	Neur_chan_LBD	209.9	1.80E-65	A0A3Q0KDZ7	unreviewed	A0A3Q0KDZ7_SCHMA	NAChR subunit (ShAR1-alpha-like)		Schistosoma mansoni (Blood fluke)	695	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Trematoda-Cys-loop family
Smp_037960.1	64	66	99	129	207	229	Trematoda	Schistosoma_mansoni	PF02931.26	Neur_chan_LBD	170.4	2.10E-53	A0A3Q0KEK5	unreviewed	A0A3Q0KEK5_SCHMA	Putative nachr subunit		Schistosoma mansoni (Blood fluke)	605	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Trematoda-Cys-loop family
Smp_052630.1	12	9	12	18	160	173	Trematoda	Schistosoma_mansoni	PF00858.27	ASC	172.5	9.20E-54	A0A3Q0KFY2	unreviewed	A0A3Q0KFY2_SCHMA	"Amiloride-sensitive sodium channel,putative"		Schistosoma mansoni (Blood fluke)	624	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
Smp_058270.1	NA	NA	NA	NA	61	102	Trematoda	Schistosoma_mansoni	PF00858.27	ASC	28.7	3.80E-10	A0A3Q0KGD7	unreviewed	A0A3Q0KGD7_SCHMA	Putative amiloride-sensitive sodium channel		Schistosoma mansoni (Blood fluke)	618	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Trematoda-ASIC family
